Date,btc_market_price,btc_total_bitcoins,btc_trade_volume,btc_avg_block_size,btc_median_confirmation_time,btc_hash_rate,btc_transaction_fees,btc_cost_per_transaction,btc_n_unique_addresses,btc_n_transactions,btc_output_volume,btc_estimated_transaction_volume,target_t7,btc_market_price_lag1,btc_market_price_lag7,btc_market_price_lag14,btc_market_price_lag30,btc_market_price_ma7,btc_market_price_ma14,btc_market_price_ma30,btc_market_price_std7,btc_market_price_std14,btc_market_price_std30,dow_1,dow_2,dow_3,dow_4,dow_5,dow_6,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,btc_trade_volume_log,btc_transaction_fees_log,btc_output_volume_log,btc_estimated_transaction_volume_log
2012-07-28,8.93,9562000.0,166246.365,0.0795506,11.6,15.772398551,20.70498525,2.2925723928,31154.0,33187.0,1721419.87291,137658.0,11.3,8.95,9.7,7.68891,6.66897,8.958568571428572,8.981864285714286,7.909516666666667,0.12903052448017277,0.5156611287496711,1.1137897931102434,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,12.021232108768434,3.0775419691844057,14.35866059666716,11.83253489165167
2012-07-29,8.889,9569250.0,114298.0272,0.0953196689655,14.9,13.4529281759,17.74577763,1.97012208735,26862.0,32788.0,1270281.86632,130737.0,11.1869,8.93,9.0,7.64877,6.662,8.942711428571428,9.070452142857144,7.98375,0.12990787600306655,0.34844680413303697,1.1019273949295982,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,11.646573338810551,2.9309685339899874,14.054750163020094,11.780950599512616
2012-07-30,9.15,9578500.0,517586.7464,0.0923765459459,12.4666666667,18.7300417587,21.59461114,2.22043895927,30168.0,38204.0,948209.354648,155641.0,11.29112,8.889,9.2,8.2899,6.693,8.935568571428572,9.131887857142857,8.06565,0.11377634309305291,0.2664037761104583,1.0939638575507729,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,13.156934348009154,3.1177114327129365,13.762331649711136,11.95531377718298
2012-07-31,9.44,9585150.0,668719.128,0.115759428571,21.7916666667,13.4653813725,19.84360187,1.74087769267,37314.0,36163.0,2129740.04036,303817.0,11.04,9.15,8.96,9.49,6.694,9.004140000000001,9.128316428571427,8.157183333333332,0.22308825727353696,0.2615240611555156,1.0901125281025903,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,13.413120907783476,3.037047036403988,14.571510952998715,12.624184116894881
2012-08-01,9.54,9592200.0,731231.734,0.111384241135,16.2833333333,14.2753291242,20.21423246,1.97429382665,38959.0,34163.0,2785336.88999,272383.0,11.14999,9.44,8.76998,9.39899,6.75,9.114142857142856,9.138388571428571,8.250183333333334,0.27270889764940887,0.2751128100326174,1.0849211220948747,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,13.502487065625512,3.05467229888126,14.83987974893577,12.514968114381151
2012-08-02,9.8,9599900.0,1348358.585,0.0851369025974,12.85,15.5914942207,19.86616974,2.32936720554,32741.0,32475.0,1964547.29791,269419.0,12.0,9.54,8.9,9.27491,6.765,9.242714285714285,9.175895,8.35135,0.3547415558242193,0.32620534926415357,1.083157624202846,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,14.114399289332786,3.0381291747773798,14.490772903023307,12.504026779252559
2012-08-03,11.1188,9608550.0,733557.4596,0.0757594450867,10.2166666667,17.5151201311,17.9249095,3.28268972612,29197.0,29356.0,1674221.83346,266317.0,11.6,9.8,8.95,9.23355,6.55,9.552542857142855,9.310555714285714,8.503643333333333,0.7656271043119929,0.6140042418385157,1.140807376316117,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,13.50566257291217,2.9404790172777324,14.330859635545385,12.492446362458017
2012-08-04,11.3,9616050.0,619357.7152,0.0829893733333,13.9166666667,15.1865203449,24.23379789,3.01857558759,28179.0,28166.0,1149479.48812,168604.0,11.59788,11.1188,8.93,9.7,6.77,9.891114285714286,9.424841428571428,8.654643333333333,0.9469901221388767,0.8097663617637134,1.2016061668458988,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,13.336439891409944,3.2281842820417546,13.954820648809035,12.035313980100671
2012-08-05,11.1869,9623300.0,793867.814,0.0922645034483,13.1166666667,14.680303,24.52949124,2.54268382964,28698.0,32003.0,2028384.34611,142755.0,11.765,11.3,8.889,9.0,6.73449,10.219385714285716,9.581048571428571,8.803056999999999,0.9399675888536151,0.9243347319672471,1.2308729805700442,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,13.584673504916202,3.2398343031269006,14.522750638517804,11.8688921581586
2012-08-06,11.29112,9630350.0,639398.5097,0.10374741844,19.775,14.2753291242,22.199207,2.22054506785,33954.0,35960.0,1875108.81064,178831.0,11.86999,11.1869,9.15,9.2,6.75,10.525260000000001,9.730414285714286,8.954427666666668,0.8804685713868772,1.0218360436731189,1.2487845486509441,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,13.368284748794947,3.144118097053597,14.444177781346413,12.094202096625393
2012-08-07,11.04,9637800.0,530884.505,0.076450033557,12.6333333333,15.0852768759,20.92753532,2.87989942729,32197.0,28636.0,1940221.75537,191484.0,12.17887,11.29112,9.44,8.96,6.87,10.753831428571429,9.878985714285715,9.093427666666665,0.7497558653195097,1.0519719103424439,1.2408223896845387,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,13.182301655505498,3.087743167604843,14.4783133468036,12.16256475555324
2012-08-08,11.14999,9646300.0,396955.9713,0.0932752,9.7,17.2113897242,52.18018387,2.45411695998,35918.0,38855.0,1765841.13518,199337.0,12.67,11.04,9.54,8.76998,6.896,10.98383,10.048986428571428,9.235227333333333,0.5301041756422917,1.051275361787637,1.224000109817737,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,12.891583169160528,3.973685843311717,14.38413826497261,12.202757155361855
2012-08-09,12.0,9654250.0,1245676.3456,0.0859794025157,11.9333333333,16.0977115656,18.36985252,2.88721804511,34940.0,33117.0,1601461.74506,240172.0,13.84119,11.14999,9.8,8.9,7.239,11.298115714285714,10.270415,9.393927333333332,0.3229504736983266,1.115181740736977,1.2642373389706654,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,14.0351899926287,2.9637178635540904,14.286427985231894,12.389114775981895
2012-08-10,11.6,9662450.0,837385.9464,0.0722908170732,8.85,16.6039289104,45.85604941,3.4954316205,29288.0,27362.0,1174688.42424,215118.0,15.4,12.0,11.1188,8.95,7.257,11.366858571428569,10.459700714285715,9.538694,0.32956612500026367,1.098596568021563,1.2597504128488783,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,13.638041544196339,3.847080123294352,13.976514350826017,12.278946642363701
2012-08-11,11.59788,9670350.0,266731.5027,0.0754754936709,13.1666666667,15.9964680966,17.37179137,3.06282450916,27985.0,29979.0,1920172.47218,145931.0,15.26014,11.6,11.3,8.93,7.32,11.409412857142856,10.650263571428571,9.681289999999999,0.3386019653770696,1.0428126325664566,1.2419367150015275,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,12.494001572635838,2.910816410531444,14.467926090016391,11.890896038769
2012-08-12,11.765,9678800.0,386153.0512,0.0797424733728,12.4666666667,18.4055429383,17.49173695,2.95144603123,30165.0,33751.0,1621721.94408,96764.0,12.0,11.59788,11.1869,8.889,7.9,11.49199857142857,10.855692142857142,9.810123333333333,0.3457106663300382,0.9481452254893257,1.2512160951300404,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,12.86399166520225,2.917323980954501,14.298999687772886,11.480040637634453
2012-08-13,11.86999,9686450.0,755266.265,0.133975627451,14.6,16.6630063287,25.04966154,1.83385348142,41509.0,49678.0,1784521.5362,178247.0,10.5,11.765,11.29112,9.15,7.68891,11.574694285714285,11.049977142857143,9.949492666666666,0.3586433791321306,0.8447891403588252,1.2395981013240793,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,13.534826958967772,3.260004775408636,14.394661450692233,12.090931118017242
2012-08-14,12.17887,9694600.0,591652.5488,0.0983537239264,12.7,17.7520917097,21.93973905,2.64628498258,34362.0,37605.0,1715320.3424,242064.0,10.29999,11.86999,11.04,9.44,7.64877,11.737390000000001,11.245610714285714,10.100496,0.33306442990320223,0.7557090788582275,1.2255081766003486,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,13.29067652093551,3.1328707363095853,14.355110992692108,12.396961564114955
2012-08-15,12.67,9703150.0,797355.594,0.127678701754,16.0666666667,18.6233600144,28.12433709,2.21486162625,36444.0,49070.0,1863928.72093,176895.0,10.26,12.17887,11.14999,9.54,8.2899,11.954534285714287,11.469182142857145,10.246499333333334,0.3786494978146955,0.6704905845399032,1.2627122172882572,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,13.589057278035947,3.3715741507684633,14.43819757015315,12.083317268247232
2012-08-16,13.84119,9710850.0,1373759.8694,0.141008253247,16.1666666667,16.7719148668,32.70348326,2.17675340344,47362.0,49165.0,1664499.54769,202852.0,10.25,12.67,12.0,9.8,9.49,12.217561428571429,11.75783857142857,10.391539,0.8096678702906762,0.76046473074401,1.4136921184524802,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,14.133062696879767,3.5176011928478137,14.325035665038916,12.220236857778376
2012-08-17,15.4,9718000.0,3136509.6191,0.117367545455,13.2666666667,15.5739209478,30.58990923,2.70367019586,45775.0,40897.0,2729697.58044,217006.0,10.25,13.84119,11.6,11.1188,9.39899,12.760418571428572,12.063638571428571,10.591572666666666,1.39146495710374,1.2110314898774466,1.6697755455664667,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,14.958621472166001,3.4528377414322144,14.81970175097026,12.287684890066833
2012-08-18,15.26014,9725400.0,1100826.817,0.111775878378,15.6166666667,16.1184636382,20.76717614,2.9205632912,41427.0,38770.0,2627510.81954,270117.0,10.25,15.4,11.59788,11.3,9.27491,13.283598571428572,12.346505714285714,10.791080333333333,1.5598150779652438,1.4565514734136096,1.8543907067104843,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,13.91157301564572,3.080403153465931,14.781547880120842,12.506614179544679
2012-08-19,12.0,9733300.0,2270040.9732,0.108494094937,13.2333333333,17.2075490192,18.95507601,2.71303751927,32820.0,35022.0,3349445.75565,363658.0,10.61913,15.26014,11.765,11.1869,9.23355,13.31717,12.404584285714284,10.883295333333335,1.5237964021045487,1.422570956514557,1.8430172014028978,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,14.635308879683116,2.993483547563851,15.024305742595724,12.803971894348344
2012-08-20,10.5,9742750.0,1940464.5264,0.0876415291005,10.2166666667,20.5837137002,28.01583883,2.74550320018,34086.0,36248.0,9622289.30046,676367.0,12.14999,12.0,11.86999,11.29112,9.7,13.121457142857142,12.348075714285715,10.909962000000002,1.8030402588287489,1.4845651828305109,1.831054471672044,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,14.478438464315076,3.3678418474435317,16.079592871276958,13.424492585602996
2012-08-21,10.29999,9751800.0,789040.1403,0.0902503038674,10.1833333333,19.7124453954,23.26574408,2.30779397614,40498.0,40494.0,6768934.30133,305514.0,11.3807,10.5,12.17887,11.04,9.0,12.853045714285713,12.295217857142857,10.953295,2.0846110149206893,1.5465996658385903,1.7994044263871223,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,13.578573740800714,3.1890656471304837,15.727854365361154,12.629754156224763
2012-08-22,10.26,9759250.0,778769.3229,0.110619919463,13.7,16.2273721763,24.5640378,1.88716936556,39189.0,40634.0,5845207.91306,364458.0,11.20999,10.29999,12.67,11.14999,9.2,12.508759999999999,12.231647142857142,10.988628333333333,2.3070280403078676,1.614110958536678,1.7740173935703323,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,13.565471445565114,3.241186590428782,15.581132894432631,12.806169341250955
2012-08-23,10.25,9767500.0,604249.4,0.0794139030303,9.63333333333,17.9699087859,21.53412752,2.66890445459,34809.0,31765.0,8073544.01797,258872.0,10.937,10.26,13.84119,12.0,8.96,11.995732857142857,12.106647142857142,11.031628333333334,2.3600324630586256,1.698961660818081,1.738427376603509,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,13.311743960543168,3.1150309387301336,15.904103227304864,12.464092872931682
2012-08-24,10.25,9775300.0,1015677.0036,0.0795476410256,11.4666666667,16.989731943,18.81258311,2.58757144241,34511.0,30969.0,7957035.36121,216717.0,10.8359,10.25,15.4,11.6,8.76998,11.260018571428573,12.01021857142857,11.080962333333334,1.874750615294657,1.7668831344047682,1.6924236541547422,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,13.831066931298485,2.9863172464551995,15.88956717206269,12.286352248218794
2012-08-25,10.25,9781850.0,440998.4412,0.108947419847,16.9,15.8935752698,21.92109799,1.89774168099,33067.0,35491.0,9640536.11204,238920.0,10.42,10.25,15.26014,11.59788,8.9,10.544284285714285,11.913941428571428,11.125962333333332,0.6482510206151922,1.8267871002385212,1.6498462690048996,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,12.996798887308,3.1320577960219778,16.08148738205119,12.383888232338906
2012-08-26,10.61913,9790650.0,299819.0785,0.0710854659091,11.25,21.3532003624,22.34564361,3.06902423784,28168.0,30525.0,3147442.02601,185106.0,10.18999,10.25,12.0,11.765,8.95,10.347017142857142,11.832093571428572,11.1816,0.15026070396882563,1.8593532892901283,1.6013678320110742,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,12.610937835390033,3.1504103975438325,14.962100943389707,12.128689315242532
2012-08-27,12.14999,9798100.0,2070915.6728,0.0885204630872,11.1833333333,18.0774253068,29.03414368,2.90244586719,30516.0,31308.0,3271317.782,276595.0,10.5,10.61913,10.5,11.86999,8.93,10.58273,11.85209357142857,11.288932999999998,0.704018606146221,1.8612971594918637,1.5524114113658196,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,14.543501904319589,3.402334857158213,15.000703758818666,12.53031323679225
2012-08-28,11.3807,9805600.0,693110.0583,0.0853607466667,14.4333333333,18.1987503089,23.62564327,2.77634756145,32138.0,30838.0,8618370.67075,227808.0,10.5934,12.14999,10.29999,12.17887,8.889,10.737117142857143,11.79508142857143,11.371989666666666,0.7487567107037367,1.8627414905904407,1.4847645232493052,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,13.44894552261937,3.2037883093565562,15.969406723490673,12.336262837555434
2012-08-29,11.20999,9813900.0,644458.2708,0.0829747168675,10.0,20.1399503419,24.54703076,2.76038210744,32378.0,33804.0,12858493.6435,244092.0,10.57888,11.3807,10.26,12.67,9.15,10.872829999999999,11.690795,11.440655999999999,0.73380989645371,1.8508224041999617,1.4248871564360472,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,13.376166904329578,3.240521096980618,16.369515212651404,12.40530457919805
2012-08-30,10.937,9821800.0,363762.8,0.0831273860759,11.0666666667,19.1693503254,27.34385576,2.76459180485,26377.0,31360.0,13468328.554,228492.0,11.17,11.20999,10.25,13.84119,9.44,10.970972857142856,11.483352857142858,11.490556,0.680641636245204,1.7513428536562492,1.3778436862035144,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,12.804260034892536,3.344410278642517,16.415851528372702,12.339260854273844
2012-08-31,10.8359,9828950.0,739505.2154,0.11921920979,12.2,17.3494752945,32.39425452,1.87548942764,37505.0,41495.0,6726903.6746,380184.0,11.29,10.937,10.25,15.4,9.54,11.054672857142858,11.157345714285714,11.533752666666665,0.6095136323254382,1.343496140773243,1.3342060882733229,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,13.513737965965825,3.508383864826174,15.721625666340966,12.848413255338663
2012-09-01,10.42,9837100.0,254123.622,0.104341993865,11.35,19.7759753357,28.87869838,2.03182546495,39715.0,41940.0,11028471.468,154330.0,11.21,10.8359,10.25,15.26014,9.8,11.07895857142857,10.811621428571428,11.554419333333332,0.5744887386604657,0.6505718343103053,1.3110249222174448,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,12.445580063472582,3.3971457977361315,16.215990892790625,11.946854925495474
2012-09-02,10.18999,9844750.0,278454.1792,0.0851295424837,8.6,18.5627253151,31.86619313,2.50317619259,28708.0,31268.0,6853914.88732,132180.0,11.14288,10.42,10.61913,12.0,11.1188,11.017652857142858,10.682334999999998,11.523459,0.6497099271653591,0.5712564105784695,1.3324588495744116,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,12.537012388952574,3.492444565027356,15.740330709284196,11.791927474436891
2012-09-03,10.5,9853750.0,263410.7762,0.0974357388889,9.01666666667,21.8385003707,36.95385361,2.31037841523,29237.0,41066.0,4085171.78498,172793.0,11.127,10.18999,12.14999,10.5,11.3,10.78194,10.682334999999998,11.496792333333334,0.43389537045245313,0.5712564105784695,1.345031111742881,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,12.481473775720172,3.6363710430868825,15.222874582806455,12.059855412527039
2012-09-04,10.5934,9860150.0,401414.175,0.1279566875,15.6166666667,15.5296002636,30.59917481,1.84395132648,31358.0,36940.0,6181981.31788,237416.0,11.19401,10.5,11.3807,10.29999,11.1869,10.669468571428572,10.703292857142856,11.477009,0.3459470559893376,0.5614481972464446,1.3540806156471012,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,12.902751519811641,3.4531310066443055,15.637149541411292,12.377573367692463
2012-09-05,10.57888,9869150.0,707102.0642,0.0989285388889,10.95,21.8385003707,25.18379882,2.30536514222,33850.0,41414.0,8813231.51711,213133.0,11.3789,10.5934,11.20999,10.26,11.29112,10.579310000000001,10.726070000000002,11.453267666666667,0.2507386061886036,0.5483976549212719,1.3636622413943145,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,13.4689317110577,3.265140853851306,15.991764845157112,12.269676354867313
2012-09-06,11.17,9878450.0,811818.563,0.100259182796,8.46666666667,24.9094641254,28.46114685,2.35636528111,38202.0,44218.0,16235603.5081,290474.0,11.399,10.57888,10.937,10.25,11.04,10.612595714285716,10.791784285714286,11.457601000000002,0.3136973223697892,0.5420469678871724,1.3625097737436946,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,13.607033381396649,3.3830723393331157,16.602717197694993,12.579272793051063
2012-09-07,11.29,9887050.0,434593.971,0.0820598837209,10.0333333333,23.0345582235,18.75177954,2.99588077717,31911.0,32477.0,20505513.352,192472.0,11.75,11.17,10.8359,10.25,11.14999,10.677467142857143,10.866069999999999,11.462268,0.4020758027501951,0.5332790756616407,1.3616593042425105,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,12.98216977517746,2.9832435905792125,16.836204400717055,12.167711163132399
2012-09-08,11.21,9894050.0,310702.9809,0.101257178571,13.4,18.7490590191,23.92353501,2.29133065572,30088.0,34359.0,11470487.2225,177497.0,11.799,11.29,10.42,10.25,12.0,10.790324285714286,10.934641428571428,11.435934666666668,0.4278111885656764,0.5091427540161058,1.358536812679329,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,12.6465959079801,3.215812538192746,16.25528805336969,12.086714620228493
2012-09-09,11.14288,9901700.0,180676.5841,0.0817220980392,11.2,20.4900430709,20.56845317,2.84166410427,33631.0,30076.0,4639990.61781,342560.0,11.99,11.21,10.18999,10.61913,11.6,10.92645142857143,10.972052142857141,11.420697333333333,0.3493600249709344,0.5033858018104576,1.359196570303034,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,12.104469418525726,3.07123174572949,15.350223117694341,12.744205023015885
2012-09-10,11.127,9908900.0,520663.3187,0.0944733680556,16.55,19.2847464197,22.3581976,2.50691605054,28826.0,32055.0,12681255.0395,419036.0,11.9625,11.14288,10.5,12.14999,11.59788,11.016022857142858,10.898981428571428,11.405001333333335,0.2984717142218834,0.3778364607739463,1.359798637206898,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,13.162860811164439,3.1509479974489842,16.355635558810462,12.945714500494836
2012-09-11,11.19401,9916800.0,832347.2172,0.0998907341772,11.1333333333,21.1596523216,29.23196182,2.34726959749,36043.0,37813.0,23357681.8413,301434.0,12.09,11.127,10.5934,11.3807,11.765,11.101824285714287,10.885646428571429,11.385968333333333,0.23666021098186124,0.36251097054193954,1.3585815159482657,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,13.632006162532436,3.4088997031461523,16.966436517566805,12.616309683183736
2012-09-12,11.3789,9923850.0,717404.1042,0.0946905531915,14.4,18.8829808693,23.00668134,2.64694335657,29944.0,30406.0,7673581.17512,260429.0,12.61,11.19401,10.57888,11.20999,11.86999,11.216112857142859,10.897711428571428,11.369598666666667,0.08936387725036495,0.3766703397659718,1.3555034989810009,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,13.483395958914222,3.1783321807715383,15.853294101488926,12.470089390053964
2012-09-13,11.399,9931100.0,273526.1408,0.0839888206897,11.5166666667,19.4186682698,20.11991821,2.97038352629,27663.0,27899.0,24861234.9247,260320.0,12.68666,11.3789,11.17,10.937,12.17887,11.248827142857143,10.93071142857143,11.343603,0.10935047274955803,0.3998988067357078,1.3468990367868843,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,12.519156131021244,3.0502165861979864,17.028820358205277,12.469670763871424
2012-09-14,11.75,9939200.0,559070.1532,0.0976287098765,10.3666666667,21.6953397221,21.40527069,2.71501024299,30426.0,35146.0,18210399.1218,210766.0,12.57001,11.399,11.29,10.8359,12.67,11.31454142857143,10.996004285714287,11.312936333333335,0.22022549522635915,0.4541694091537429,1.3259686066691583,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,13.23403203062017,3.1092962298433204,16.717503424103803,12.2585085369051
2012-09-15,11.799,9946350.0,208930.1095,0.092432958042,13.05,19.1508245695,16.00925068,2.78680402109,26871.0,30340.0,9750031.70612,231822.0,12.4433,11.75,11.21,10.42,13.84119,11.398684285714285,11.094504285714285,11.244863333333333,0.27845007534921107,0.46893477968228614,1.2414224726923528,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,12.249759856993236,2.83375735370319,16.09278119744225,12.353729428433972
2012-09-16,11.99,9953850.0,396754.7148,0.0827753066667,11.8833333333,20.0882775205,14.37584654,3.29395122665,24913.0,27351.0,11469649.9516,137402.0,12.2749,11.799,11.14288,10.18999,15.4,11.519701428571429,11.223076428571428,11.131196666666666,0.3283567841251791,0.4481614661911931,0.9754791486744844,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,12.891076042317685,2.7327978716890575,16.25521505722141,11.830673492593162
2012-09-17,11.9625,9962650.0,384798.1744,0.0648712840909,10.7833333333,23.570245624,14.49014511,4.14732624002,26956.0,25423.0,13502363.6227,225830.0,12.29888,11.99,11.127,10.5,15.26014,11.639058571428572,11.327540714285714,11.021275333333332,0.3133268623674485,0.4369616930661205,0.612390418401308,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,12.860476852241241,2.7402040223642397,16.418375385307456,12.327542210911187
2012-09-18,12.09,9971000.0,585271.0488,0.0802937664671,11.2833333333,22.3649489728,19.83549726,3.23128445055,31239.0,31313.0,12215553.7012,274038.0,12.22909,11.9625,11.19401,10.5934,12.0,11.767057142857142,11.434440714285715,11.024275333333332,0.28273569434583423,0.42648444914329053,0.6175490808902154,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,13.279832058799848,3.036658131160289,16.3182206731206,12.521025711007857
2012-09-19,12.61,9978150.0,575994.1257,0.0990936713287,11.85,19.1508245695,22.47986657,2.81574519755,32351.0,32119.0,26708894.6651,227881.0,12.28,12.09,11.3789,10.57888,10.5,11.94292857142857,11.579520714285712,11.094608666666666,0.37036203330574347,0.457403829193695,0.6734085687098132,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,13.263854477315833,3.1561433122350606,17.10050723885888,12.336583230104878
2012-09-20,12.68666,9985500.0,455783.7374,0.0954172176871,14.7,20.9294479444,20.6905111,2.76424786992,41220.0,33825.0,19151623.134,254127.0,12.46,12.61,11.399,11.17,10.29999,12.12688,11.687853571428573,11.174164333333332,0.37492654053838287,0.5272266692450714,0.7159327027594292,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,13.029775909932505,3.0768748884154706,16.767898081169598,12.445593356074935
2012-09-21,12.57001,9993650.0,485898.741,0.0841469325153,10.5166666667,23.2074830948,29.49860957,3.4319228157,29455.0,29957.0,8815674.08397,525866.0,12.444,12.68666,11.75,11.29,10.26,12.244024285714286,11.779282857142858,11.251164666666666,0.3655328625381284,0.5627176905317862,0.7381020994775593,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,13.093757587362365,3.417681094705355,15.9920419544291,13.172803608036437
2012-09-22,12.4433,10002250.0,205984.19,0.0698026627907,11.7666666667,24.4888778669,15.707411,4.49528366252,22976.0,23847.0,33955701.4677,243920.0,12.49,12.57001,11.799,11.21,10.25,12.336067142857143,11.867375714285714,11.324274666666668,0.3119953589781266,0.563277255405548,0.7441160080242927,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,12.235559551983394,2.815852393439925,17.34056736451217,12.404599681358555
2012-09-23,12.2749,10009700.0,516613.2499,0.0740458657718,13.8166666667,21.2142023382,15.21996842,3.78723407729,22048.0,24195.0,10006137.697,126180.0,12.47499,12.4433,11.99,11.14288,10.25,12.376767142857144,11.948234285714287,11.391771333333335,0.27581096973088337,0.5316378862565762,0.7350932109120889,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,13.155051743274285,2.7862431017063334,16.11870933231739,11.745472663079639
2012-09-24,12.29888,10017500.0,420821.64,0.0904439294872,13.0583333333,22.2108427165,27.32303762,3.07757069472,26499.0,31279.0,8220431.72802,247282.0,12.481,12.2749,11.9625,11.127,10.25,12.424821428571429,12.03194,11.460067333333335,0.21397616178996845,0.48236106487542635,0.720387177511877,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,12.949966741239715,3.3436755236667333,15.922133408958187,12.418288708728523
2012-09-25,12.22909,10024950.0,320465.1942,0.0678016644295,8.9,21.2142023382,17.18850981,3.84078296656,31768.0,23775.0,2934062.34056,244493.0,12.88,12.29888,12.09,11.19401,10.61913,12.44469142857143,12.105874285714288,11.513732666666668,0.18173078609406504,0.4192440171531894,0.7155319724267454,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,12.677532071464501,2.9007900655897236,14.891898825918295,12.406946047718655
2012-09-26,12.28,10032100.0,344213.7841,0.095432020979,12.9333333333,20.3599391568,18.39848429,2.76055447532,37569.0,31886.0,1747872.3271,226978.0,12.8999,12.22909,12.61,11.3789,12.14999,12.39754857142857,12.17023857142857,11.518066333333334,0.17435388901417304,0.364668615781953,0.7198987695908065,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,12.749021113899916,2.96519493363558,14.373910365237638,12.332612781170916
2012-09-27,12.46,10039250.0,311053.4571,0.0940506573427,13.4833333333,20.3599391568,17.75388518,2.95756839107,32067.0,30194.0,1377324.52792,235519.0,13.0899,12.28,12.68666,11.399,11.3807,12.36516857142857,12.246024285714284,11.554043000000002,0.12607615667140679,0.29580733073867943,0.7394991973096227,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,12.647723279048027,2.931400940551476,14.135654153490064,12.369551114522649
